32204	2,482741502	4,783410801	3,32824621
37800	5,562169522	5,084064976	3,537438178
37203	2,50906055	5,413778143	3,766849082
33279	0,770887669	5,431782488	3,779376313
27572M	2,136921431	3,013171325	2,704953801
29384M	0,69107	        1,703773456	1,793888731
28420	0	        0	        2,129474671
28421	0	        0	        2,129474671
28424	0	        1,530258205	2,585790671
28425	0	        0,612103282	2,251158937
39468	1,383068255	1,571881228	3,527383528
29519	0	        0,612103282	8,943793616
32370	0,390229268	0,882902242	3,656420634
29132	0,053391383	0,037050863	5,805782272
31385	3,281111963	2,276922263	4,626364894
32206	1,537428551	1,678999302	1,168229804
27653M	2,227988235	1,54610878	1,379976664
37204	3,021573781	5,769435858	4,622733261
33209	9,820069376	11,099344	8,939647827
39746	2,73942003	2,513119316	2,357022947
37803	4,326576477	4,22662721	2,940842126
33324	1,815788162	1,260063215	1,180949211
33454	0,437918401	0,303892756	0,211445338
28415	2,051908332	1,42391842	0,990747247
32111	5,536670127	5,066369713	7,175654009
32245	4,774125103	3,312996281	2,305147472
33530	6,128498805	7,313378099	5,088570468
32202	0,617441185	0,428472297	0,298126454
21258M	1,816013075	1,260219293	0,876847141
29433M	1,440641558	0,999730845	0,695602058
33244	0,768406885	1,757441261	1,831230217
23706	0,835365199	1,191803591	0,829244225
29905	0,012457989	0,620748483	0,431910173
33552	0	        1,836309846	1,277684802
33215	0,304076641	3,271529895	2,276295603
31116A	0	        3,060516409	2,129474671
33538	3,753463132	3,216812863	3,455066744
32294	0,060510235	3,102507387	2,158691545
31547	2,266935312	11,97889183	13,5063665
32112	1,070940869	1,35528094	1,551411356
33114	1,349476985	2,160673903	1,503373853
35102	0,32915421	1,452622587	2,22756197
21334	0	        0,612103282	1,034316269
36224	1,349572287	31,54169757	21,94637671
32248	1,441547884	1,000359788	1,000250337
33214	1,091456858	0,757414696	1,743843735
32260	2,342312532	1,625443938	2,956230556
29364	0,246980549	0,171391747	1,336095218
29501	0	        0,612103282	7,42274028
39602	0	        0	        3,650528007
31271	0,071188511	0,049401151	3,076479466
E2046	3,014423204	3,010008958	2,398542792
AM4297	1,543602963	1,071180743	0,745316135
AM4460	1,852323556	4,345933301	3,632275367
AM4390	9,570338371	7,559475531	8,606119775
AM4391	3,704647112	2,570833784	2,09296939
AM4402	10,80522074	9,028523408	6,586160945
AM4334	26,32195464	31,42629779	28,25450678
AM4383	1,234882371	1,469047877	1,630569176
AM4407	0,308720593	0,52028779	0,362010694
AM4458	2,161044148	1,499653041	1,043442589
AM4459	4,630808889	6,274058639	4,669633742
AM4461	0,926161778	0,642708446	1,359821682
AG09	1,649494126	1,144663742	1,100655489
AM4241	1,852323556	2,203571815	2,445853764
AM3938	17,22327898	13,17627275	12,81843803
AM4072	11,74928831	15,80469037	15,86410564
AM4120	2,578726748	1,789503195	1,245117234
AM4278	10,38546879	7,513030665	5,227486593
TGA-797	34,65283687	29,55620882	57,98280688
AM4282	6,091563412	5,757488639	4,91863118
MN-5/8X47,01721907	14,05113689	17,99031917
AM4307	1,537428551	1,06689602	1,654966872
AM4351	2,778485334	1,928125338	1,341569042
AM4435	4,013367704	3,091121574	3,063401419
AM3999	4,556244515	3,161798405	2,199945603
AM4335	3,087205926	2,142361487	1,490632269
AM4336	5,343988541	3,708452079	2,580301398
AM4532	42,29472119	35,47138519	29,54798211
AM4214	4,013367704	7,069792906	5,527507823
AM4301	15,78723533	15,24024902	12,4292667
AM4348	13,58370608	12,79295859	10,72646813
AM4405	3,087205926	2,754464768	3,741791207
AM4357	5,248250075	5,478324373	7,158077
AM4398	0,926161778	0,642708446	0,751400348
AM4451	1,234882371	0,856944595	1,204674242
AM4182	1,543602963	1,683284025	1,475421736
AM4296	1,543602963	1,071180743	0,745316135
AM4317	6,744127489	6,210334409	4,929505769
AM4328	2,951734415	2,048351254	1,425220952
AM4389	2,161044148	3,029911245	2,716601258
AM4397	1,543602963	1,989335666	1,384158536
AM4411	1,852323556	1,591468533	1,411537496
AM4436	1,543602963	1,071180743	1,353737469
AM4446	2,161044148	3,029911245	2,108179924
AM4457	4,013367704	2,785069933	2,850453952
AM4127	1,924964894	1,335826229	0,929453641
AM4406	2,469764741	1,713889189	1,192505815
AM3546	23,26401396	23,18321205	26,16958366
AM3859	8,055202538	6,201997865	4,923705291
AM3864	9,109780072	12,13669811	8,44458508
AM3886	33,05929764	33,65325278	36,80084365
AM3890	2,602154208	2,723915565	2,503692728
AM3927	14,40831729	10,30467978	14,16673162
AM3942	50,60486441	41,23819544	78,27943524
AM3955	4,526431036	4,059264312	3,128603475
AM3992	29,91321688	32,38819012	30,74904521
AM4004	7,016602736	7,011521441	6,703805829
AM4082	8,155903852	12,3929122	12,57759478
AM4089	36,37562337	30,44568205	30,31010081
AM4108	2,386960309	1,65642719	2,065156371
AM4168	82,79483544	79,79710998	108,1504233
AM4213	13,90729913	15,15987695	17,24071535
AM4279	2,778485334	1,928125338	1,341569042
AM4305	5,005400577	3,473489517	2,416816954
AM4315	11,6500688	15,12373387	10,5229327
AM4385	0,617441185	3,488988707	2,427601124
AM4422	101,9618364	83,61041798	103,5026264
AM4522	19,65315293	20,06535768	22,78337118
AM4523	15,67374449	14,8554406	14,29099578
AM4524	5,556970667	8,140973649	14,48651197
AM4526	30,0045544	26,02448918	29,66756732
AM4530	15,43602963	24,79018292	26,37506485
AM6453	6,78890633	8,383770099	7,962812474
MN-5/8X844,3427031	41,17730185	46,90336741
AM4294	3,445802652	3,309364019	3,215252184
AM4352	0,617441185	3,182937066	2,214653657
AM4392	0,926161778	1,254811728	1,481505949
AM4393	0,308720593	0,826339431	1,183379495
AM4174	2,567643661	3,31207031	2,304503191
AM4192	0	        0,918154923	0,638842401
AM4134	0	        0,918154923	0,638842401
AM4191	0,730432922	1,731089292	1,50868413
E181	1,799841055	4,615564797	5,036724754
AM3967	2,384056063	3,184669998	3,432702082
AM4350	0	        0,918154923	0,638842401
AM4468	0	        1,530258205	1,064737335
AM4286	1,234882371	1,469047877	3,760043847
AM4394	1,852323556	4,03988166	4,027749234
AM4470	0	        0,918154923	1,247263736
AM4475	0	        0,918154923	1,247263736
AM4246	11,18623868	14,49580808	15,25760997
AM4211	2,469764741	1,713889189	3,626191153
AM4099	0	        0,306051641	0,517158134
AM4469B	0	        0	1,825264003
AM4218	0,891159053	3,06683149	2,438079303
AM3963	4,590366492	3,185477294	4,041685125
AM7811	0	        0,612103282	1,94694827
AM4268	4,479361687	4,026600615	4,018508424
AM4403	0,308720593	6,029217327	5,716118437
BPU9640-NAR	0	0	7,909477348
AG738	0	0,306051641	7,818214147
BPU9316-NAR	0	0	12,16842669
BPU9629-NAR	0	0	9,734741351
AM9391	0,871780213	0,604970448	2,854617322
AG450	0,105891163	0,991637922	2,515235091
AG451	0,105891163	0,991637922	2,211024424
AG701	0,180014978	1,043076021	2,246814505
AG735	0,074123814	0,051438099	1,556843417
AG736	1,531254139	3,511024425	5,485040014
AM4338	1,979866844	4,434441757	7,040175945
AM4412	0,617441185	0,734523938	0,815284588
AM4423	0,617441185	1,040575579	1,940864057
AM4437	0,617441185	0,428472297	1,514969123
BPU9304-NAR	0	15,30258205	169,141131
AM4302	0	0	2,737896005
AM4498	0	2,142361487	2,099053604
AM4500	0	0,306051641	0,821368801
23775	79,68869557	77,64160931	150,456985
AM4285	0	0	1,825264003
MN-1X4	3,042348824	2,417284615	9,591398197
21386M	0,435848028	0,302456024	0,818867009
21387	0,217924014	0,151228012	0,713644172
27324	8,875525277	7,689414407	9,000740526
27652M	0,990765267	0,687539931	1,086804284
27654M	0,292047828	0,202666111	1,357855587
29235	10,46001888	16,74631381	14,38980251
AM4026	18,25643792	16,64769647	40,78751367
AM4382	0,308720593	0,214236149	1,97432723
26260M	4,374671636	4,872106049	8,257330093
21160	1,961505066	3,80959635	3,563308504
23470M	0,458011048	0,317836016	2,654832247
27655	0,656736995	0,45574156	0,92552145
33490S	7,811687658	7,257217678	12,35055066
32268	0,290565352	0,201637349	1,96556112
33646	7,242861271	6,86248154	12,98852947
39794	14,5635477	10,10635003	25,28453058
27381M	18,02202659	18,01528532	24,70327004
33589	3,6012609	2,499089092	3,564103535
AM4304	0,821839047	0,570313858	6,481031643
AM6140	16,11898722	12,10389965	62,26705236
27600	8,606970372	8,115154453	18,42328593
37286	0	0	1,216842669
39492	0,868307539	0,602560592	4,069783239
AM4462	0	0	2,433685338
23573	30,94100829	36,16194069	94,52112471
27813M	4,400533203	5,196104281	13,95855662
AM4264	0	0	0,912632002
AM4265	0	0	0,912632002
AM4284	1,231929924	2,385153954	3,789039349
AM4339	1,032052941	1,022243086	1,623897836
AM4416	0	0	0,912632002
AM7758	0	0,918154923	1,551474403
39466	1,010625262	0,701321742	1,704814856
AM4310	0	0	3,346317339
39467	3,506493033	4,881738214	9,785085386
29304M	4,822500425	5,794979384	16,80893286
22160M	7,784680705	7,544527888	12,55045804
27252M	1,40414708	1,892560485	2,229455398
27562M	13,28511276	10,44338876	18,21798252
21173M	1,445957295	1,003419692	1,61080072
33715	8,727433907	16,46214423	23,0141897
23204M	16,37143098	13,80934079	12,34628802
33537	4,324214112	3,000781287	2,087911609
27814M	1,888131613	3,452627321	4,227565264
BPU9307-NAR	0	0	0
27325	8,172086528	7,507315882	16,17509433
35101	0	0	0
26335M	3,84594752	3,587043893	4,016880213
37242	1,463179739	2,851681025	3,201011906
AG03	0	0	0
AM0187	0,648574692	5,040851957	5,636845691
AM4306	1,455617594	1,010123441	0,702833115
23475	9,026688231	10,54877846	12,51130887
25305	0	0	0,608421334
39900	0	0	0
AM4288	0,05188667	0,03600667	0,937685058
AM4289	0	0,306051641	1,734000803
AM4344	0,245492249	2,618772071	3,343167008
23596M	1,624707017	1,127462768	2,609740571
40401	1,08962007	0,75614006	0,526114188
AG64	0,784398523	1,462486991	3,755478852
26312	2,489200629	1,727376692	7,590314287
AM4064	1,500689989	1,041401356	0,724595954
AM4145	0,197802363	0,137264625	0,095507262
26696M	12,83459964	21,45466664	23,44582687
29891	0	0	0
29892	0	0	0
AM4399	0,926161778	1,254811728	2,394137951
AM4247	5,404276551	5,892650331	8,967413918
AM4276	8,060141499	6,51147689	5,443248162
AM4361	1,543602963	3,21354223	2,235948404
AM4363	0,617441185	0,734523938	1,119495255
AM4377	0,308720593	0,214236149	0,149063227
AM4482	0	0	0
AM4512	0	0	0
AM4098	0	0	1,521053336
AM4343	0,225558767	2,604939264	1,812488952
21293M	2,694975153	2,482276867	3,856616436
39793	10,48094576	7,273235111	5,060639405
23909M	3,154259994	2,800996829	4,382589052
27358	8,822700644	7,95880848	16,18502739
AM4044	0,426036455	1,825905504	1,574656239
28221	1,96667675	1,670823745	1,162541339
23609M	86,84309663	74,64905153	165,7148033
AM3933	2,384016875	4,408849367	6,109737031
25180M	2,197053925	2,442796889	3,829146688
39675	4,24126272	3,555320587	6,73270348
AM4509	0	1,530258205	1,064737335
22110	4,841985112	3,360087623	14,81055048
23197M	10,32415526	12,97941178	24,84989096
25172M	0,79805034	1,471960647	12,2799692
27464M	3,404401872	7,259305348	7,180421895
39679	3,539774002	2,45642036	1,709151083
39683	0,121020469	0,083981956	0,058433749
AM4429	0	0	0
22103M	8,011240574	10,15016186	13,45079836
22351	1,632544393	1,132901503	1,700892782
27357	10,06862354	8,823414626	16,17818979
AM3982	0	0	0,304210667
AM4000	0	0	0
AM4001	0	0	0
23446M	16,9678995	20,6503436	28,36197949
27273M	30,26941008	23,75987222	34,48029501
32401	10,03790388	8,802096772	23,1602024
33498	1,583477781	1,098851808	6,848782711
39582	1,285731307	1,198282772	2,659016373
AM3888	4,33813939	3,010444711	4,528320654
AM3889	5,215139059	3,619037192	4,951772811
23371M	14,5217693	12,21971947	16,10761713
23517M	64,05535452	58,52948364	58,67261974
29504M	2,653326007	3,677581074	4,079875018
26694M	13,53148176	13,98092417	18,85409792
23397M	15,96323622	15,97448784	19,32856625
27311M	3,616536296	2,815741069	5,001269272
23945M	5,20659828	7,897833306	9,145756173
AM4266	0	0	0
28223	3,269508523	2,268870075	2,18707693
29201M	1,715658616	1,496630122	2,258181943
AM4349	1,234882371	1,469047877	1,326358509
41421	5,627988777	8,19025655	6,611325142
AM4424	0	0	0,608421334
AM4428	0	0	0,608421334
AM4455	0,308720593	0,52028779	0,362010694
AM4456	0,308720593	0,52028779	0,362010694
BPU9708-NAR	0	0	0
31275	5,638124679	5,136773933	3,574112508
AM3887	0	0	0,304210667
27274	20,54553088	19,46041534	26,92561876
33377	3,72317215	2,889740845	2,010650854
22152M	15,67508044	14,85636768	23,11375018
23905M	5,676561914	5,775550671	15,88278257
27340M	7,227787443	5,627814518	10,91261865
22260	0	0,612103282	1,642737603
23457	5,538856402	5,679990157	4,864708563
AM4116	0	0	0,608421334
23751M	24,43941502	21,55046656	27,46722211
AM4245	9,12711668	12,45478046	15,35853807
BPU9326-NAR	0	0	0
BPU9329-NAR	0	0	0
BPU9359-NAR	0	0	0
BPU9638-NAR	0	0	0
BPU9673-NAR	0	0	0
BPU9694-NAR	0	0	24,33685338
BPU9695-NAR	0	0	0
BPU9711-NAR	0	0	0
AM3856	0	0	0,608421334
AM4025	0	0	0
AM4469A	0	0	0
AM4469C	0	0	0
AM8431	10,8015155	11,16831365	14,46342818
AM4400	0	1,836309846	1,277684802
33325	6,182457431	4,902409471	4,323676216
27883	5,337903887	6,458694412	6,319154679
AM4467	0	0,306051641	0,517158134
38302	1,899649999	1,318258999	0,91723055
AM4272	5,451633577	7,149720225	10,75470174
AM4520	0	0	0,304210667
AG737	0,926161778	2,479018292	3,854349154
AG685	0,53867576	1,598019723	2,632938413
BPU9348-NAR	0	0	0
BPU9630-NAR	0	0	43,50212541
BPU9707-NAR	0	0	0
BPU9709-NAR	0	0	0
BPU9717-NAR	0	0	0
BPU9733-NAR	0	0	0
BPU9743-NAR	0	0	0
32207	0	0	0
39321	0	0	0
39494	1,978682277	1,373103319	0,955390642
TGA-32	20,14935954	18,26733796	23,05338158
BPU9784-NAR	0	0	0
BPU9792-NAR	0	0	0
AM3989	0	0	0,608421334
AM4188	0	0	0
AM4212	4,020725078	6,462795261	4,496744003
AM4314	11,22362333	16,35806094	17,77018832
39712	0,352378139	0,244532231	1,691196254
24404M	1,307544084	0,907368072	0,631337025
AM4497	0	0	0
AM4501	0	0	0
AM4518	0	0	0
BPU9320-NAR	0	0	0
23461M	1,127557697	0,782466814	0,848642729
23192M	11,9674528	9,835052438	8,668388577
27611	2,413999225	1,675190801	3,903475895
31465	2,013015477	1,396928787	1,580389483
21368M	3,947345833	3,045305804	2,423101961
22261	0	0,612103282	1,034316269
26211M	5,254312424	3,952273126	5,487845486
32338	2,301129106	4,045277895	3,423082542
E4431	1,592813415	1,105330255	1,681709003
27446M	0,9856846	0,68401421	0,475929791
BPU9624-NAR	0	0	0
AM3894	0	0	0
AM4386	0,308720593	0,214236149	0,149063227
AM4450	0,308720593	0,214236149	0,757484561
36221	2,5943335	1,800333475	1,252652828
22405M	3,507325282	5,494419033	6,256643491
26172M	5,711989642	3,963825839	6,712726409
33553	0	0,612103282	0,425894934
40041	0,590055211	1,021571128	0,710798293
AM4158	0,461476477	1,850499049	1,591768166
AM4360	0,617441185	0,428472297	1,81917979
26334M	4,966215488	3,752348729	2,915054886
33271	0,721245468	2,948920236	2,051827244
31278	1,161524807	0,806038234	0,560832805
31515	0	0	0
32437	1,964664292	1,669427202	2,378412308
22199M	10,3701963	10,25689711	11,09137827
21505	0,101697873	0,070573072	0,353314658
22440M	5,045071402	4,725225585	4,504604226
23386M	34,15923241	31,96813758	41,10415049
23451M	3,414896511	2,36976183	3,474119006
AM3995	9,873631575	9,300203557	8,296246431
MN-7/8X4	3,874134717	3,300552711	5,338596041
AM4006	1,922272462	3,170267666	4,639523762
27932	7,669230186	7,46441119	8,539975021
28401	3,503644837	3,349503508	4,155812814
AM4401	0,308720593	1,132391071	2,004748297
23581M	4,903618526	3,402858029	3,584514987
23563M	7,067450184	14,08599469	12,23457018
27350M	4,036826566	3,107400812	7,637888348
27451M	2,239211537	2,472052094	1,720027477
27476M	4,477173481	4,331133754	6,968295339
27765M	2,399848795	1,665371133	2,679800806
27843M	1,428425643	1,603356913	1,115598637
27908M	2,497109396	1,732864968	2,118340961
28220	1,96667675	1,670823745	1,162541339
23491M	155,2527336	151,5027644	187,8550982
23492M	81,60181192	76,2147485	107,1789078
23610M	96,80039336	93,49491525	128,6327941
29130	0,035594256	0,024700575	3,059293069
29145	0,205390887	0,142530669	0,099171319
33249	29,22703054	23,34256629	21,71730064
33285	29,8779753	42,76949008	72,95646971
33286	26,23977565	41,77502561	52,1866279
33548	0,436022643	0,302577197	0,210529986
33549	0,024915979	0,017290403	0,012030478
AG 00QAB	0,308720593	1,744494353	1,213800562
AG UF554	0	1,530258205	5,627897343
AG UF636	0	0,918154923	0,638842401
AG5481	0,583483958	0,710959376	0,49467795
AG694	59,51479149	55,68461902	67,34056663
AGT200	0,63733984	0,442280936	0,307734358
AM1564	72,6437512	75,5072465	79,30767538
AM1567	57,13330118	58,92881398	66,25152554
BPU9362-NAR	0	0	17,03579736
BPU9623-NAR	0	0	20,68632537
BPU9631-NAR	0	0	0
BPU9710-NAR	0	0	28,59580272
BPU9735-NAR	0	0	1,216842669
E1012	11,0881615	11,97933445	13,50667447
E9510	2,703358887	2,794146387	4,377822588
MN-1-1/2X4	1,4796978	1,332885501	0,927407514
MN-1-3/8X8	8,073141128	9,274962729	10,71236947
MNY 1-1/2	2,250727481	1,561888642	2,303588125
MNY 3/4	0	0	0
TGA-33	8,533625293	12,65503137	14,58523851
TGA-667	1,101268098	1,376326471	5,216582618
TGA-725	5,601426433	6,029462168	9,975238136
TGA-806	5,48250263	5,94693519	6,875710073
TGA-829	8,107425401	11,44111573	10,09008095
29831	2,034471384	2,02392136	2,016644227
39533	0,799054718	0,55450271	0,385817071
AM4290	0,997605944	2,834648494	2,884950186
AM4325	1,726696546	1,198238234	0,833721382
AM4476	0	0	0
AM4503	0	0	0,608421334
MNY 1-1/4	2,441763783	1,694457971	1,178985781
23855	3,738317345	5,042612315	6,55070253
AM4359	1,852323556	1,897520174	1,92869563
32350	0,653772042	0,453684036	0,315668513
39470	9,241007206	7,943039991	7,656157166
31252	1,852323556	1,285416892	0,894379362
23854	7,843088326	7,27900812	6,585709539
25177M	2,152271174	3,635926536	3,746681567
AM4010	9,469840422	10,55025155	9,774437827
22161M	14,58115968	13,48513988	12,72913382
22200M	9,749187573	7,071484359	18,00132207
23401	14,05395464	10,97692532	13,11341956
26164M	5,433651577	4,382776877	12,48002008
26201M	8,314939377	8,524603305	8,060802716
26277M	3,967134833	4,589296553	4,410026255
22278M	11,57429537	11,39853133	12,49413652
29561M	6,395572902	4,438197321	5,217525023
41517	1,788622766	1,241211834	1,472043288
31287	5,58002798	6,320664388	4,397850857
39662	0,394338692	0,273650688	0,19040323
39674	10,38309956	11,49005788	10,42834504
41423	20,69910107	15,58831379	15,71355312
27391M	10,48515528	8,500362862	7,43551514
39465	0	0	0
39469	0	0	0
23193M	17,10389687	14,92973758	14,95111215
23580M	4,797327454	3,941200797	3,350666807
33287	0,707988318	0,491307331	0,3418464
29412M	1,273331051	0,883625993	0,61481754
29417M	0,429706341	0,29819401	0,207480211
BPU9363-NAR	0	0	0
23450M	2,623033347	1,820249687	1,570720982
39355	6,107400228	4,238220367	3,557329856
24170M	13,80408245	19,67902452	14,60508734
27362M	1,391163721	0,965395781	0,671712087
32250	6,920720287	4,802622486	3,341613495
27336M	0,406319521	0,281964765	0,196188075
32434	0,567394502	0,393742484	0,27396182
23121	10,64836952	8,307573477	11,56032368
29700M	1,956273616	1,357552866	0,944570803
23447M	12,12276959	10,86098919	14,85801643
29703M	2,036342532	1,413116559	0,983231427
23463	5,561733773	5,695865871	6,701018719
23621M	3,214682235	5,903443153	5,020184774
BPU9678-NAR	0	0	14,60211203
33270	7,712466899	12,69729313	21,61148914
29895	0	0	0
23380M	14,12144518	18,6750513	27,29180284
BPU9745-NAR	0	0	10,34316269
23387	34,80469657	29,96764325	41,53749187
AM4553	0	0	0
31546	8,276801272	5,743672661	8,25533551
27907M	3,831132593	2,658608176	2,458252544
23384	32,07331359	27,76615287	35,74676901
BPU9739-NAR	0	0	0
21370M	6,126403479	4,557459282	6,517348893
25358	8,268319351	6,961993209	10,92829395
26001	4,196858739	3,830558158	5,098946843
39776	0,612724694	0,425199296	0,295849134
39795	4,086053784	2,835510318	5,015024505
33242	1,256695147	0,872081535	0,60678503
AM3990	5,197990354	6,055550004	8,776547105
32334	3,25371848	2,2579126	1,571031502
33321	4,495566843	3,425742875	2,383595349
33322	1,720349394	2,111988562	1,77370978
39267	6,235013961	4,632829348	4,136105243
39684	0,145282676	0,100818675	0,070148558
39748	1,902919659	1,932631256	2,257336214
33320	6,093294286	4,534483212	3,155045049
AM3983	0	0	0,304210667
AM4045	1,538790009	1,067840802	0,742992239
23195M	25,71654877	24,57909292	34,74608936
23154M	35,64082203	30,85392278	31,2025717
28227	3,139262393	2,178485986	1,515767311
29444	7,134242495	5,256847513	4,874501093
21369M	3,156977493	2,190779351	2,436952905
BPU9632-NAR	0	0	0
39904	2,225913882	1,544669286	1,683185746
39905	2,29855522	1,595078623	1,718260025
AM4442	0	0	0,608421334
23834	9,888193393	8,392153784	8,881277754
29800M	6,952806548	7,885405104	5,790791424
25175M	4,693509404	5,093362995	5,064960976
27485M	7,469659268	6,713815997	7,409297558
27632M	0,166044756	0,115226486	1,297016029
22192M	11,13875987	8,341827417	9,758893207
E9127	0,074123814	0,051438099	0,035790081
AM4253	2,906452489	2,322979576	2,528936411
32433	3,009079427	3,312352294	2,304699393
29377	1,803183202	1,251316024	0,870652342
32448	10,16937273	8,281226082	5,76198877
21306M	27,52368445	23,69079027	31,39012185
26167M	12,61321762	16,09816106	13,33040341
27724	4,251237806	6,31670755	7,437204404
AM4370	0	0,306051641	0,212947467
40118	0,302546181	0,209951426	0,146081962
BPU9791-NAR	0	0	3,042106672
33416	3,486534851	4,255784984	6,003236467
33365	0,738394209	0,51240745	0,356527637
AM4552	0	0	0
21262M	4,796636067	5,164927574	3,897912177
39360	0,302914379	2,658620064	1,849839481
AM4323	1,034652369	0,717995313	2,933258818
40482	2,033957464	1,411461445	0,982079817
27397M	5,78719434	4,628117297	5,349669317
26110	3,628238063	4,048068055	3,120813238
27661	8,274663557	8,190602325	10,26209373
MN-3/4X4	6,664938002	4,931174431	7,385797241
AM4534	0	0	0
AM4535	0	0	0
AM4550	0	0	0
32470	0,83693968	0,580792918	0,404109517
32298	1,917731323	1,330806505	0,92596097
32276	0,63534698	0,440897994	2,132036124
38251	2,048782227	1,421749064	0,989237833
39340	0,581130704	0,403274698	0,280594233
27492M	1,553700596	1,078187979	1,967034364
31335	1,583581168	1,098923553	0,764619286
39472	0,035594256	0,024700575	0,017186397
23578	17,03509717	17,02435563	17,32115705
39747	0,350626396	0,243316612	0,169297103
39632	0,721214525	0,500485636	0,348232567
31333	1,183145793	0,821042081	7,872328335
26272M	13,97197724	11,83819216	10,06215183
33335	0,071188511	0,049401151	1,859636797
AM4261	11,48194571	10,72234215	19,62891798
21330M	1,534531936	2,289092483	2,201147466
27300M	3,870679726	3,298155126	3,207453156
23394M	0,925214191	0,64205087	0,446732146
27906M	5,04481238	4,112942554	4,991216226
33419	0	0	0
AM4491	0	0	0
27414M	18,34990998	21,30333587	22,12368986
23150	3,439172905	3,304763317	3,516261732
21311	6,12232783	9,145405606	12,75169968
26134	22,51631747	22,35829766	28,94193437
27826M	8,184566429	9,046234493	10,85743347
31452	48,32419325	33,53449461	37,32663432
39721	13,3575938	12,32999671	8,579080184
AM4551	0	0	0
31280	9,025742292	6,263399053	4,966427582
